3305.0000,0.0000
3305.1172,-0.0100
3305.2344,-0.0073
3305.3516,-0.0035
3305.4687,-0.0124
3305.5859,-0.0096
3305.7031,0.0037
3305.8203,0.0161
3305.9375,0.0030
3306.0547,0.0003
3306.1719,-0.0052
3306.2891,-0.0032
3306.4062,-0.0030
3306.5234,-0.0038
3306.6406,0.0075
3306.7578,0.0124
3306.8750,-0.0033
3306.9922,0.0011
3307.1094,-0.0034
3307.2266,-0.0018
3307.3437,0.0035
3307.4609,0.0085
3307.5781,0.0024
3307.6953,0.0099
3307.8125,0.0064
3307.9297,0.0122
3308.0469,0.0094
3308.1641,0.0101
3308.2812,0.0119
3308.3984,0.0032
3308.5156,-0.0010
3308.6328,0.0001
3308.7500,0.0085
3308.8672,0.0075
3308.9844,0.0001
3309.1016,0.0048
3309.2187,0.0069
3309.3359,0.0114
3309.4531,0.0139
3309.5703,0.0193
3309.6875,0.0165
3309.8047,0.0179
3309.9219,0.0076
3310.0391,-0.0031
3310.1562,0.0074
3310.2734,0.0057
3310.3906,0.0037
3310.5078,0.0061
3310.6250,0.0111
3310.7422,0.0099
3310.8594,0.0074
3310.9766,0.0102
3311.0937,0.0247
3311.2109,0.0180
3311.3281,0.0106
3311.4453,0.0103
3311.5625,0.0173
3311.6797,0.0173
3311.7969,0.0071
3311.9141,0.0091
3312.0312,0.0147
3312.1484,0.0155
3312.2656,0.0094
3312.3828,0.0037
3312.5000,0.0145
3312.6172,0.0166
3312.7344,0.0242
3312.8516,0.0193
3312.9687,0.0222
3313.0859,0.0220
3313.2031,0.0157
3313.3203,0.0151
3313.4375,0.0174
3313.5547,0.0249
3313.6719,0.0222
3313.7891,0.0228
3313.9062,0.0211
3314.0234,0.0163
3314.1406,0.0218
3314.2578,0.0151
3314.3750,0.0202
3314.4922,0.0274
3314.6094,0.0242
3314.7266,0.0322
3314.8437,0.0304
3314.9609,0.0206
3315.0781,0.0291
3315.1953,0.0234
3315.3125,0.0260
3315.4297,0.0298
3315.5469,0.0288
3315.6641,0.0327
3315.7812,0.0378
3315.8984,0.0399
3316.0156,0.0293
3316.1328,0.0351
3316.2500,0.0291
3316.3672,0.0380
3316.4844,0.0326
3316.6016,0.0358
3316.7187,0.0498
3316.8359,0.0427
3316.9531,0.0392
3317.0703,0.0442
3317.1875,0.0472
3317.3047,0.0426
3317.4219,0.0431
3317.5391,0.0445
3317.6562,0.0347
3317.7734,0.0455
3317.8906,0.0439
3318.0078,0.0407
3318.1250,0.0461
3318.2422,0.0485
3318.3594,0.0374
3318.4766,0.0409
3318.5937,0.0440
3318.7109,0.0387
3318.8281,0.0422
3318.9453,0.0457
3319.0625,0.0459
3319.1797,0.0454
3319.2969,0.0542
3319.4141,0.0583
3319.5312,0.0638
3319.6484,0.0615
3319.7656,0.0533
3319.8828,0.0556
3320.0000,0.0586
3320.1172,0.0664
3320.2344,0.0563
3320.3516,0.0588
3320.4687,0.0730
3320.5859,0.0658
3320.7031,0.0619
3320.8203,0.0662
3320.9375,0.0733
3321.0547,0.0620
3321.1719,0.0656
3321.2891,0.0641
3321.4062,0.0725
3321.5234,0.0808
3321.6406,0.0829
3321.7578,0.0775
3321.8750,0.0695
3321.9922,0.0618
3322.1094,0.0667
3322.2266,0.0805
3322.3437,0.0855
3322.4609,0.0875
3322.5781,0.0845
3322.6953,0.0898
3322.8125,0.0917
3322.9297,0.0878
3323.0469,0.0855
3323.1641,0.0854
3323.2812,0.0887
3323.3984,0.0951
3323.5156,0.0931
3323.6328,0.0944
3323.7500,0.0960
3323.8672,0.0981
3323.9844,0.0968
3324.1016,0.1016
3324.2187,0.0992
3324.3359,0.0992
3324.4531,0.1029
3324.5703,0.0994
3324.6875,0.0996
3324.8047,0.1062
3324.9219,0.1134
3325.0391,0.1167
3325.1562,0.1201
3325.2734,0.1363
3325.3906,0.1340
3325.5078,0.1286
3325.6250,0.1372
3325.7422,0.1470
3325.8594,0.1440
3325.9766,0.1491
3326.0937,0.1451
3326.2109,0.1434
3326.3281,0.1394
3326.4453,0.1443
3326.5625,0.1439
3326.6797,0.1384
3326.7969,0.1344
3326.9141,0.1553
3327.0312,0.1622
3327.1484,0.1546
3327.2656,0.1547
3327.3828,0.1582
3327.5000,0.1696
3327.6172,0.1796
3327.7344,0.1755
3327.8516,0.1736
3327.9687,0.1841
3328.0859,0.1859
3328.2031,0.1830
3328.3203,0.1887
3328.4375,0.1990
3328.5547,0.2089
3328.6719,0.2128
3328.7891,0.2141
3328.9062,0.2157
3329.0234,0.2120
3329.1406,0.2174
3329.2578,0.2311
3329.3750,0.2485
3329.4922,0.2451
3329.6094,0.2379
3329.7266,0.2461
3329.8437,0.2590
3329.9609,0.2588
3330.0781,0.2590
3330.1953,0.2657
3330.3125,0.2847
3330.4297,0.2876
3330.5469,0.2935
3330.6641,0.2983
3330.7812,0.3085
3330.8984,0.3144
3331.0156,0.3147
3331.1328,0.3302
3331.2500,0.3435
3331.3672,0.3404
3331.4844,0.3542
3331.6016,0.3658
3331.7187,0.3659
3331.8359,0.3659
3331.9531,0.3703
3332.0703,0.3912
3332.1875,0.4045
3332.3047,0.4079
3332.4219,0.4190
3332.5391,0.4251
3332.6562,0.4470
3332.7734,0.4548
3332.8906,0.4643
3333.0078,0.4696
3333.1250,0.4812
3333.2422,0.5012
3333.3594,0.5083
3333.4766,0.5270
3333.5937,0.5333
3333.7109,0.5484
3333.8281,0.5653
3333.9453,0.5797
3334.0625,0.5922
3334.1797,0.6055
3334.2969,0.6188
3334.4141,0.6467
3334.5312,0.6610
3334.6484,0.6845
3334.7656,0.7032
3334.8828,0.7275
3335.0000,0.7379
3335.1172,0.7671
3335.2344,0.7787
3335.3516,0.7954
3335.4687,0.8260
3335.5859,0.8480
3335.7031,0.8851
3335.8203,0.9072
3335.9375,0.9292
3336.0547,0.9361
3336.1719,0.9535
3336.2891,0.9930
3336.4062,1.0240
3336.5234,1.0480
3336.6406,1.0726
3336.7578,1.0886
3336.8750,1.1155
3336.9922,1.1585
3337.1094,1.1901
3337.2266,1.2255
3337.3437,1.2493
3337.4609,1.2792
3337.5781,1.3200
3337.6953,1.3474
3337.8125,1.3756
3337.9297,1.4089
3338.0469,1.4526
3338.1641,1.4853
3338.2812,1.5224
3338.3984,1.5616
3338.5156,1.5991
3338.6328,1.6309
3338.7500,1.6646
3338.8672,1.7053
3338.9844,1.7387
3339.1016,1.7843
3339.2187,1.8135
3339.3359,1.8426
3339.4531,1.8845
3339.5703,1.9277
3339.6875,1.9549
3339.8047,1.9964
3339.9219,2.0254
3340.0391,2.0539
3340.1562,2.0861
3340.2734,2.1195
3340.3906,2.1526
3340.5078,2.1830
3340.6250,2.2094
3340.7422,2.2251
3340.8594,2.2382
3340.9766,2.2622
3341.0937,2.2810
3341.2109,2.2938
3341.3281,2.3005
3341.4453,2.3234
3341.5625,2.3349
3341.6797,2.3326
3341.7969,2.3294
3341.9141,2.3376
3342.0312,2.3279
3342.1484,2.3190
3342.2656,2.3108
3342.3828,2.2928
3342.5000,2.2730
3342.6172,2.2567
3342.7344,2.2396
3342.8516,2.2311
3342.9687,2.2073
3343.0859,2.1826
3343.2031,2.1554
3343.3203,2.1268
3343.4375,2.1034
3343.5547,2.0720
3343.6719,2.0426
3343.7891,2.0079
3343.9062,1.9902
3344.0234,1.9484
3344.1406,1.9164
3344.2578,1.8852
3344.3750,1.8635
3344.4922,1.8168
3344.6094,1.7725
3344.7266,1.7433
3344.8437,1.6976
3344.9609,1.6673
3345.0781,1.6192
3345.1953,1.5810
3345.3125,1.5505
3345.4297,1.5015
3345.5469,1.4507
3345.6641,1.4146
3345.7812,1.3865
3345.8984,1.3334
3346.0156,1.2839
3346.1328,1.2487
3346.2500,1.2172
3346.3672,1.1786
3346.4844,1.1293
3346.6016,1.0776
3346.7187,1.0363
3346.8359,0.9924
3346.9531,0.9499
3347.0703,0.9081
3347.1875,0.8637
3347.3047,0.8147
3347.4219,0.7757
3347.5391,0.7319
3347.6562,0.6830
3347.7734,0.6402
3347.8906,0.5903
3348.0078,0.5415
3348.1250,0.5058
3348.2422,0.4496
3348.3594,0.3991
3348.4766,0.3565
3348.5937,0.3121
3348.7109,0.2675
3348.8281,0.2119
3348.9453,0.1734
3349.0625,0.1227
3349.1797,0.0673
3349.2969,0.0179
3349.4141,-0.0386
3349.5312,-0.0842
3349.6484,-0.1373
3349.7656,-0.1793
3349.8828,-0.2296
3350.0000,-0.2898
3350.1172,-0.3478
3350.2344,-0.3982
3350.3516,-0.4551
3350.4687,-0.5137
3350.5859,-0.5617
3350.7031,-0.6221
3350.8203,-0.6823
3350.9375,-0.7454
3351.0547,-0.8032
3351.1719,-0.8634
3351.2891,-0.9346
3351.4062,-0.9789
3351.5234,-1.0510
3351.6406,-1.1330
3351.7578,-1.2029
3351.8750,-1.2710
3351.9922,-1.3490
3352.1094,-1.4155
3352.2266,-1.4950
3352.3437,-1.5615
3352.4609,-1.6275
3352.5781,-1.7071
3352.6953,-1.7814
3352.8125,-1.8518
3352.9297,-1.9251
3353.0469,-1.9978
3353.1641,-2.0758
3353.2812,-2.1382
3353.3984,-2.2004
3353.5156,-2.2603
3353.6328,-2.3125
3353.7500,-2.3586
3353.8672,-2.3998
3353.9844,-2.4308
3354.1016,-2.4653
3354.2187,-2.4721
3354.3359,-2.4782
3354.4531,-2.4815
3354.5703,-2.4768
3354.6875,-2.4476
3354.8047,-2.4130
3354.9219,-2.3692
3355.0391,-2.3124
3355.1562,-2.2452
3355.2734,-2.1702
3355.3906,-2.0839
3355.5078,-1.9753
3355.6250,-1.8686
3355.7422,-1.7503
3355.8594,-1.6105
3355.9766,-1.4782
3356.0937,-1.3315
3356.2109,-1.1751
3356.3281,-1.0119
3356.4453,-0.8495
3356.5625,-0.7005
3356.6797,-0.5237
3356.7969,-0.3621
3356.9141,-0.1982
3357.0312,-0.0268
3357.1484,0.1405
3357.2656,0.3017
3357.3828,0.4701
3357.5000,0.6318
3357.6172,0.7860
3357.7344,0.9396
3357.8516,1.0755
3357.9687,1.2238
3358.0859,1.3646
3358.2031,1.5018
3358.3203,1.6316
3358.4375,1.7545
3358.5547,1.8708
3358.6719,1.9913
3358.7891,2.1141
3358.9062,2.2223
3359.0234,2.3241
3359.1406,2.4235
3359.2578,2.5208
3359.3750,2.6174
3359.4922,2.7049
3359.6094,2.7931
3359.7266,2.8681
3359.8437,2.9417
3359.9609,3.0190
3360.0781,3.0831
3360.1953,3.1338
3360.3125,3.1854
3360.4297,3.2339
3360.5469,3.2626
3360.6641,3.2876
3360.7812,3.2975
3360.8984,3.2982
3361.0156,3.2959
3361.1328,3.2885
3361.2500,3.2775
3361.3672,3.2309
3361.4844,3.1858
3361.6016,3.1331
3361.7187,3.0539
3361.8359,2.9697
3361.9531,2.8705
3362.0703,2.7643
3362.1875,2.6470
3362.3047,2.5149
3362.4219,2.3761
3362.5391,2.2289
3362.6562,2.0776
3362.7734,1.9154
3362.8906,1.7553
3363.0078,1.5750
3363.1250,1.4137
3363.2422,1.2627
3363.3594,1.0947
3363.4766,0.9230
3363.5937,0.7590
3363.7109,0.5804
3363.8281,0.4118
3363.9453,0.2522
3364.0625,0.0987
3364.1797,-0.0584
3364.2969,-0.2139
3364.4141,-0.3610
3364.5312,-0.5172
3364.6484,-0.6481
3364.7656,-0.7882
3364.8828,-0.9173
3365.0000,-1.0370
3365.1172,-1.1640
3365.2344,-1.2741
3365.3516,-1.3856
3365.4687,-1.4743
3365.5859,-1.5749
3365.7031,-1.6658
3365.8203,-1.7517
3365.9375,-1.8139
3366.0547,-1.8821
3366.1719,-1.9386
3366.2891,-1.9803
3366.4062,-2.0137
3366.5234,-2.0301
3366.6406,-2.0493
3366.7578,-2.0612
3366.8750,-2.0571
3366.9922,-2.0442
3367.1094,-2.0347
3367.2266,-2.0135
3367.3437,-1.9870
